miner,deadline-partition,29+3 path,29+3 md5,8+2 path,8+2 md5
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-67714,5733fb451f859c395535a1b540a1b843,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-67714,5733fb451f859c395535a1b540a1b843
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-68346,678d916c4c042f2503beecdd2cb67574,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-68346,678d916c4c042f2503beecdd2cb67574
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-69191,3e09da362a411398a005a1af4c312620,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-69191,3e09da362a411398a005a1af4c312620
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-68820,99d07fc42fe3b4eb300460e1fee406dc,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-68820,99d07fc42fe3b4eb300460e1fee406dc
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-69526,60b59121cbb3d48536b9e800290e85eb,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-69526,60b59121cbb3d48536b9e800290e85eb
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-69876,a17e3722bbb5933d7d234989ce9f8693,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-69876,a17e3722bbb5933d7d234989ce9f8693
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-70729,11e70494b356f9bb9c8cdea7786c083a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-70729,11e70494b356f9bb9c8cdea7786c083a
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-70963,cbb96369005fb4d7eaeac4531673bc81,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-70963,cbb96369005fb4d7eaeac4531673bc81
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-70178,3fc1d3e7338b641a79ae3ebb4e76d0ec,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-70178,3fc1d3e7338b641a79ae3ebb4e76d0ec
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-70476,2ab32d69f3ba7e907060a9dd12fafc7c,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-70476,2ab32d69f3ba7e907060a9dd12fafc7c
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-71187,e259edf897ef35fe1abfaafc06e96391,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-71187,e259edf897ef35fe1abfaafc06e96391
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-71814,d37576ffad83f3c0a27a2d2fed4f5ea2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-71814,d37576ffad83f3c0a27a2d2fed4f5ea2
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-71406,310a35536731135eaae486ce8bc9545f,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-71406,310a35536731135eaae486ce8bc9545f
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-71606,6949a6cba3ec84e555cf84e8b5941f8a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-71606,6949a6cba3ec84e555cf84e8b5941f8a
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-72893,86133f8a72a02a13b683810283e81333,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-72893,86133f8a72a02a13b683810283e81333
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-72602,0e61cabbcfea6750daaa87c75aa00020,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-72602,0e61cabbcfea6750daaa87c75aa00020
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-72315,1a1e53ee23b902c98511e7f8cc08f6f1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-72315,1a1e53ee23b902c98511e7f8cc08f6f1
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-73495,ffa2879dea71099dbd42bb3ebdb42e5e,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-73495,ffa2879dea71099dbd42bb3ebdb42e5e
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-72070,611ccfe9f18bcf71014787d099995396,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-72070,611ccfe9f18bcf71014787d099995396
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-73181,31e996b9ce87ba51c651bb57e801fdbb,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-73181,31e996b9ce87ba51c651bb57e801fdbb
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-73837,be365be60061fc2e31d08f262714ec4c,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-73837,be365be60061fc2e31d08f262714ec4c
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-74193,746dfc0bb1357d0e33e9b6991ab42db3,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-74193,746dfc0bb1357d0e33e9b6991ab42db3
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-75082,c356a437656f22b8406faa777e398b13,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-75082,c356a437656f22b8406faa777e398b13
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-74592,895d13cef39d888941b6e626c50208fa,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-74592,895d13cef39d888941b6e626c50208fa
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-185153,edd21326d94a3ce692f7af3895525fbd,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-185153,edd21326d94a3ce692f7af3895525fbd
f01479781,27-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-75802,575b3ecba8a52e2492fea4a78cf78b23,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-75802,575b3ecba8a52e2492fea4a78cf78b23
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-185326,58b2797529c101ea908fcc8cd31f0626,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-185326,58b2797529c101ea908fcc8cd31f0626
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-185850,f4bb1cc20aa1cce9360a3efcec229540,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-185850,f4bb1cc20aa1cce9360a3efcec229540
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-185502,c090af395637163cafeef883a69aa831,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-185502,c090af395637163cafeef883a69aa831
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-185682,2244611724c88872f3e74e4525534d2f,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-185682,2244611724c88872f3e74e4525534d2f
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186216,2b0e0f2a5027e3ecff6399c4e8c794ff,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186216,2b0e0f2a5027e3ecff6399c4e8c794ff
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186389,317d95f0957c0450746dcfede2aa74c1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186389,317d95f0957c0450746dcfede2aa74c1
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186751,a7468871df4446a76984640f464b2b2b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186751,a7468871df4446a76984640f464b2b2b
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186043,49e38c3912bf1672af68aae8271a872a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186043,49e38c3912bf1672af68aae8271a872a
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186944,946c7013bf1dd4bbc02d1db97b67a2e0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186944,946c7013bf1dd4bbc02d1db97b67a2e0
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-186565,d35a4ae511ba0ef3b9463b20b04a0671,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-186565,d35a4ae511ba0ef3b9463b20b04a0671
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-187292,7cda20e6068e037a100af44141c10972,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-187292,7cda20e6068e037a100af44141c10972
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-187475,045c467cc2a634af42ad5e070175da5b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-187475,045c467cc2a634af42ad5e070175da5b
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-187114,29fd2980fdf23d3382f1c2485d38f135,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-187114,29fd2980fdf23d3382f1c2485d38f135
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-187657,1cec69572d1d14f10660cd9ee2270e21,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-187657,1cec69572d1d14f10660cd9ee2270e21
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-187837,3e25132f21676663a2773e17b753d51a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-187837,3e25132f21676663a2773e17b753d51a
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-188022,c2656da430d8b75100976cea7fe4c2c3,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-188022,c2656da430d8b75100976cea7fe4c2c3
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-188589,bb6bc00eb490500a081e71d7e3928bf7,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-188589,bb6bc00eb490500a081e71d7e3928bf7
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-188203,926aa020e80aa79a44cf86225a99e681,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-188203,926aa020e80aa79a44cf86225a99e681
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-188763,5260f4d5b59e276b7baf11d98761c0fc,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-188763,5260f4d5b59e276b7baf11d98761c0fc
f01479781,27-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-189316,cb7d255dcfca3552cdd276e3efd5dcda,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646470934/s-t01479781-189316,cb7d255dcfca3552cdd276e3efd5dcda
