miner,deadline-partition,29+3 path,29+3 md5,8+2 path,8+2 md5
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-754955,6301a4bd6e0889c34652eb2c4bc8be2e,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-754955,6301a4bd6e0889c34652eb2c4bc8be2e
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-754052,73a3a03de31c4f4a88f794338d0f9942,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-754052,73a3a03de31c4f4a88f794338d0f9942
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-762974,a5b8512fea274119f48c5ec0ce40b534,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-762974,a5b8512fea274119f48c5ec0ce40b534
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-763961,f54c4e40c529daa9f5782ae1e567b154,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-763961,f54c4e40c529daa9f5782ae1e567b154
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-759189,0d87f019157bd3c2205f15eb3ff2270f,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-759189,0d87f019157bd3c2205f15eb3ff2270f
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-758307,e5d21dc403e35045a00b0e02894bbdb4,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-758307,e5d21dc403e35045a00b0e02894bbdb4
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-764013,181a2d9daee6f31acde58cf4c0957a70,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-764013,181a2d9daee6f31acde58cf4c0957a70
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-779806,406c0a8c5ec33b8b28d3864711c73299,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-779806,406c0a8c5ec33b8b28d3864711c73299
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-782599,bc3240960dcad00aa33b6c476435b070,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-782599,bc3240960dcad00aa33b6c476435b070
f01372912,6-7,/mnt/sealed/mainnet/storage/f01372912/1/sealed/s-t01372912-787139,1c2cc0c288caf02447eee2daefe45d97,/mnt/sealed/mainnet/storage/f01372912/1/sealed/.snapshot/1646715645/s-t01372912-787139,1c2cc0c288caf02447eee2daefe45d97
