miner,deadline-partition,29+3 path,29+3 md5,8+2 path,8+2 md5
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-76462,2bfff7f5c93f8e3983284581918c76bc,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-76462,2bfff7f5c93f8e3983284581918c76bc
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-76822,0a9b4bb8d2e4d92e6de6c54affc473f0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-76822,0a9b4bb8d2e4d92e6de6c54affc473f0
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-77176,0ceb018efecb42631d042e29ab62ea13,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-77176,0ceb018efecb42631d042e29ab62ea13
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-77536,0a23112b908df9e77aeedd66d374c78d,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-77536,0a23112b908df9e77aeedd66d374c78d
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-77902,e005a580f98a5fc450b018e5a56d8547,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-77902,e005a580f98a5fc450b018e5a56d8547
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-78262,751639c9851669f3fdae4b44bda2e57c,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-78262,751639c9851669f3fdae4b44bda2e57c
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-78626,b97366dc0fc28b7cfc358512caeee036,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-78626,b97366dc0fc28b7cfc358512caeee036
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-78983,e18225ebbc108950d362ceee4861103d,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-78983,e18225ebbc108950d362ceee4861103d
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-80107,0eda724630a9e1cb3ca9ccaf696ede9d,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-80107,0eda724630a9e1cb3ca9ccaf696ede9d
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-79349,689ba446fd07048a93f48f04387a1f5a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-79349,689ba446fd07048a93f48f04387a1f5a
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-190000,408c759eb46b6c56814644d8bd0423d9,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-190000,408c759eb46b6c56814644d8bd0423d9
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-80480,26f20a8698f4bb67a9da48ca3f448209,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-80480,26f20a8698f4bb67a9da48ca3f448209
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-191604,8b4c377067b453714d8e4f018e521417,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-191604,8b4c377067b453714d8e4f018e521417
f01479781,30-0,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-79736,d06bc1da6b9824ddfc7441a6bf1ef521,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-79736,d06bc1da6b9824ddfc7441a6bf1ef521
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-190879,6232c65dd44a7058f48419d394c52803,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-190879,6232c65dd44a7058f48419d394c52803
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-194076,bf158c2fa3b5d1b5c191afa3cf531167,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-194076,bf158c2fa3b5d1b5c191afa3cf531167
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-193683,f659ff28658a7242b2097bd81908b00b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-193683,f659ff28658a7242b2097bd81908b00b
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-192774,dc74401f4ebe08ba4061bc66b9be544f,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-192774,dc74401f4ebe08ba4061bc66b9be544f
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-194569,969a36124044838f83a3232cddb17c73,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-194569,969a36124044838f83a3232cddb17c73
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-196708,10b7ea8ed0842204ded2ff4dbf5b2a24,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-196708,10b7ea8ed0842204ded2ff4dbf5b2a24
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-192211,30097c12f52c420db73bbeb8844d585e,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-192211,30097c12f52c420db73bbeb8844d585e
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-193261,04a0cf8f4b2ebacf3329c09730d1a1a5,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-193261,04a0cf8f4b2ebacf3329c09730d1a1a5
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-195873,1d629bf662ca035494c319f63dc00f2b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-195873,1d629bf662ca035494c319f63dc00f2b
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-195210,5ac5b5a20d60ef251da773702d607d8f,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-195210,5ac5b5a20d60ef251da773702d607d8f
f01479781,30-1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-198131,4be81c76bb90d4b75279286d3b77c4cb,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-198131,4be81c76bb90d4b75279286d3b77c4cb
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-302924,d7cfb943ecc1e9b7c30781be27962737,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-302924,d7cfb943ecc1e9b7c30781be27962737
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-302462,91f33cdb31c56b7b7be32ccb561a7fce,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-302462,91f33cdb31c56b7b7be32ccb561a7fce
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-303352,7d9ff2d8a14d583eca3ba057aa957db1,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-303352,7d9ff2d8a14d583eca3ba057aa957db1
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-303771,bca75fbb9948ebad0356c937ca2a858a,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-303771,bca75fbb9948ebad0356c937ca2a858a
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-304156,5e43bf7e93d14ef3fcc3a73d38a1cf70,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-304156,5e43bf7e93d14ef3fcc3a73d38a1cf70
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-304513,8aac340f155f8ad4f8200d9bf617ee47,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-304513,8aac340f155f8ad4f8200d9bf617ee47
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-304857,869070212fdbb076eab61d7c28b2ed64,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-304857,869070212fdbb076eab61d7c28b2ed64
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-306242,1392bbc2b77feb4fdc3a5e8235af095b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-306242,1392bbc2b77feb4fdc3a5e8235af095b
f01479781,30-2,/mnt/sealed/mainnet/storage/f01479781/0/sealed/s-t01479781-305202,ede70b84b931861bee7d0409425a7c0b,/mnt/sealed/mainnet/storage/f01479781/0/sealed/.snapshot/1646731091/s-t01479781-305202,ede70b84b931861bee7d0409425a7c0b
